slug,market_id,entry_ts,direction,entry_price,fill_price,entry_btc_spot,final_btc_price,btc_price_to_beat,yes_won,fee_rate,payout,fee,pnl,outcome,signal_score,signal_confidence,signal_count,fee_regime
btc-updown-15m-1767555900,1099145,1767556690,LONG,0.995,0.9999,91104.01,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,92.10626185958255,0.7820312500000001,3,no-fee
btc-updown-15m-1767556800,1099173,1767557588,LONG,0.995,0.9999,91246.58,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,87.12871287128714,0.775,2,no-fee
btc-updown-15m-1767557700,1099266,1767558489,LONG,0.985,0.9999,91309.97,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,87.12871287128714,0.775,2,no-fee
btc-updown-15m-1767558600,1099469,1767559390,SHORT,0.055,0.049999999999999996,91260.48,0.0,0.0,False,0.0,0.05263157894736842,0.0,0.05263157894736842,WIN,100.0,0.7690104166666667,3,no-fee
btc-updown-15m-1767559500,1099479,1767560289,LONG,0.855,0.865,91254.02,0.0,0.0,True,0.0,0.15606936416184972,0.0,0.15606936416184972,WIN,91.66332665330661,0.7455729166666667,3,no-fee
btc-updown-15m-1767560400,1099531,1767561188,LONG,0.955,0.96,91388.33,0.0,0.0,True,0.0,0.041666666666666706,0.0,0.041666666666666706,WIN,87.12871287128714,0.775,2,no-fee
btc-updown-15m-1767561300,1099614,1767562092,SHORT,0.095,0.09000000000000001,91285.18,0.0,0.0,False,0.0,0.09890109890109891,0.0,0.09890109890109891,WIN,100.0,0.7585937500000001,3,no-fee
btc-updown-15m-1767562200,1099779,1767563002,SHORT,0.005,0.0001,91185.97,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.775,2,no-fee
btc-updown-15m-1767563100,1099829,1767563890,LONG,0.985,0.99,91234.03,0.0,0.0,True,0.0,0.01010101010101011,0.0,0.01010101010101011,WIN,92.07619047619048,0.7794270833333333,3,no-fee
btc-updown-15m-1767564000,1099876,1767564791,LONG,0.995,0.9999,91138.71,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,92.10626185958255,0.7820312500000001,3,no-fee
btc-updown-15m-1767564900,1100025,1767565687,LONG,0.97,0.98,91250.85,0.0,0.0,True,0.0,0.02040816326530614,0.0,0.02040816326530614,WIN,92.03065134099617,0.7755208333333333,3,no-fee
btc-updown-15m-1767565800,1100212,1767566591,SHORT,0.015,0.009999999999999995,91169.77,0.0,0.0,False,0.0,0.010101010101010097,0.0,0.010101010101010097,WIN,100.0,0.7794270833333333,3,no-fee
btc-updown-15m-1767566700,1100253,1767567502,SHORT,0.21,0.205,91176.0,0.0,0.0,True,0.0,-1.0,0.0,-1.0,LOSS,100.0,0.7286458333333333,3,no-fee
btc-updown-15m-1767567600,1100330,1767568391,LONG,0.995,0.9999,91302.0,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,87.12871287128714,0.775,2,no-fee
btc-updown-15m-1767568500,1100447,1767569290,LONG,0.985,0.99,91331.99,0.0,0.0,True,0.0,0.01010101010101011,0.0,0.01010101010101011,WIN,87.12871287128714,0.775,2,no-fee
btc-updown-15m-1767569400,1100643,1767570189,SHORT,0.085,0.08,91288.0,0.0,0.0,False,0.0,0.08695652173913043,0.0,0.08695652173913043,WIN,100.0,0.7611979166666667,3,no-fee
btc-updown-15m-1767570300,1100688,1767571091,LONG,0.945,0.949,91435.29,0.0,0.0,True,0.0,0.05374077976817708,0.0,0.05374077976817708,WIN,87.12871287128714,0.775,2,no-fee
btc-updown-15m-1767571200,1100781,1767571989,LONG,0.995,0.9975,91838.0,0.0,0.0,True,0.0,0.0025062656641603475,0.0,0.0025062656641603475,WIN,93.112561067576,0.6552270779777207,2,no-fee
btc-updown-15m-1767572100,1100843,1767572887,SHORT,0.265,0.2645,91784.93,0.0,0.0,False,0.0,0.35961930659415364,0.0,0.35961930659415364,WIN,100.0,0.6809895833333334,3,no-fee
btc-updown-15m-1767573000,1100967,1767573791,LONG,0.985,0.989,91980.8,0.0,0.0,True,0.0,0.011122345803842274,0.0,0.011122345803842274,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767573900,1100988,1767574692,LONG,0.995,0.9999,92364.29,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767574800,1101011,1767575588,LONG,0.995,0.9955,92813.59,0.0,0.0,True,0.0,0.00452034153691607,0.0,0.00452034153691607,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767575700,1101160,1767576491,SHORT,0.195,0.19,92921.38,0.0,0.0,True,0.0,-1.0,0.0,-1.0,LOSS,100.0,0.69921875,3,no-fee
btc-updown-15m-1767576600,1101288,1767577390,LONG,0.995,0.9999,93184.28,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767577500,1101326,1767578288,SHORT,0.015,0.009999999999999995,92914.0,0.0,0.0,False,0.0,0.010101010101010097,0.0,0.010101010101010097,WIN,100.0,0.74609375,3,no-fee
btc-updown-15m-1767578400,1101363,1767579192,SHORT,0.305,0.3,92908.0,0.0,0.0,False,0.0,0.4285714285714286,0.0,0.4285714285714286,WIN,100.0,0.6381720430107527,2,no-fee
btc-updown-15m-1767579300,1101471,1767580090,SHORT,0.015,0.005000000000000001,92746.62,0.0,0.0,False,0.0,0.0050251256281407045,0.0,0.0050251256281407045,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767580200,1101565,1767580991,LONG,0.995,0.9999,92847.98,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767581100,1101619,1767581887,LONG,0.995,0.9999,92994.88,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,93.98754180131453,0.7146537199609825,2,no-fee
btc-updown-15m-1767582000,1101652,1767582788,SHORT,0.225,0.22,92921.42,0.0,0.0,False,0.0,0.28205128205128205,0.0,0.28205128205128205,WIN,100.0,0.69140625,3,no-fee
btc-updown-15m-1767582900,1101735,1767583690,SHORT,0.045,0.04,92963.97,0.0,0.0,False,0.0,0.04166666666666667,0.0,0.04166666666666667,WIN,100.0,0.73828125,3,no-fee
btc-updown-15m-1767583800,1101829,1767584608,SHORT,0.075,0.06500000000000002,92916.33,0.0,0.0,False,0.0,0.06951871657754014,0.0,0.06951871657754014,WIN,100.0,0.73046875,3,no-fee
btc-updown-15m-1767584700,1101844,1767585491,SHORT,0.17,0.165,92842.57,0.0,0.0,False,0.0,0.1976047904191617,0.0,0.1976047904191617,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767585600,1101868,1767586401,SHORT,0.015,0.009999999999999995,92763.03,0.0,0.0,False,0.0,0.010101010101010097,0.0,0.010101010101010097,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767586500,1101955,1767587302,SHORT,0.005,0.0005000000000000004,92461.99,0.0,0.0,False,0.0,0.0005002501250625317,0.0,0.0005002501250625317,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767587400,1102031,1767588200,SHORT,0.345,0.34099999999999997,92336.01,0.0,0.0,False,0.0,0.5174506828528073,0.0,0.5174506828528073,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767588300,1102045,1767589091,LONG,0.995,0.999,92599.98,0.0,0.0,True,0.0,0.0010010010010010019,0.0,0.0010010010010010019,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767589200,1102218,1767589991,LONG,0.98,0.984,92617.48,0.0,0.0,True,0.0,0.016260162601626032,0.0,0.016260162601626032,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767590100,1102356,1767590888,LONG,0.945,0.9484999999999999,92675.55,0.0,0.0,True,0.0,0.05429625724828688,0.0,0.05429625724828688,WIN,96.43002028397565,0.7356770833333334,3,no-fee
btc-updown-15m-1767591000,1102428,1767591790,SHORT,0.015,0.012499999999999999,92521.39,0.0,0.0,False,0.0,0.012658227848101264,0.0,0.012658227848101264,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767591900,1102449,1767592703,SHORT,0.015,0.01,92344.07,0.0,0.0,False,0.0,0.010101010101010102,0.0,0.010101010101010102,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767592800,1102593,1767593591,LONG,0.995,0.9999,92384.01,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767593700,1102695,1767594489,SHORT,0.005,0.0001,92262.0,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7486979166666666,3,no-fee
btc-updown-15m-1767594600,1102767,1767595391,LONG,0.985,0.99,92334.55,0.0,0.0,True,0.0,0.01010101010101011,0.0,0.01010101010101011,WIN,96.48702594810379,0.74609375,3,no-fee
btc-updown-15m-1767595500,1102790,1767596302,LONG,0.995,0.9999,92442.14,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767596400,1102897,1767597187,LONG,0.995,0.9999,92569.41,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767597300,1103034,1767598089,SHORT,0.005,0.0001,92508.0,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7486979166666666,3,no-fee
btc-updown-15m-1767598200,1103110,1767599014,SHORT,0.165,0.16,92488.4,0.0,0.0,False,0.0,0.1904761904761905,0.0,0.1904761904761905,WIN,100.0,0.70703125,3,no-fee
btc-updown-15m-1767599100,1103125,1767599890,SHORT,0.195,0.19,92483.56,0.0,0.0,False,0.0,0.2345679012345679,0.0,0.2345679012345679,WIN,100.0,0.69921875,3,no-fee
btc-updown-15m-1767600000,1103175,1767600790,LONG,0.985,0.99,92601.28,0.0,0.0,True,0.0,0.01010101010101011,0.0,0.01010101010101011,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767600900,1103228,1767601687,LONG,0.995,0.9999,92624.0,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767601800,1103304,1767602591,SHORT,0.005,0.0001,92431.63,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767602700,1103317,1767603491,LONG,0.915,0.92,92423.1,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,96.38603696098562,0.7278645833333334,3,no-fee
btc-updown-15m-1767603600,1103398,1767604391,SHORT,0.275,0.265,92392.76,0.0,0.0,False,0.0,0.36054421768707484,0.0,0.36054421768707484,WIN,100.0,0.6783854166666666,3,no-fee
btc-updown-15m-1767604500,1103450,1767605287,LONG,0.995,0.9999,92615.25,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767606300,1103548,1767607091,LONG,0.975,0.98,92670.09,0.0,0.0,True,0.0,0.02040816326530614,0.0,0.02040816326530614,WIN,96.47294589178355,0.7434895833333334,3,no-fee
btc-updown-15m-1767607200,1103568,1767607991,LONG,0.995,0.9999,92887.28,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767608100,1103614,1767608889,LONG,0.78,0.785,92853.57,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767609000,1103695,1767609790,SHORT,0.19,0.185,92858.02,0.0,0.0,False,0.0,0.22699386503067487,0.0,0.22699386503067487,WIN,100.0,0.7005208333333334,3,no-fee
btc-updown-15m-1767609900,1103716,1767610690,LONG,0.995,0.9999,93044.02,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767610800,1103812,1767611588,SHORT,0.005,0.0001,92878.81,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7486979166666666,3,no-fee
btc-updown-15m-1767611700,1103857,1767612490,LONG,0.995,0.9999,92942.44,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767612600,1103950,1767613390,LONG,0.765,0.77,92997.4,0.0,0.0,True,0.0,0.2987012987012987,0.0,0.2987012987012987,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767613500,1103966,1767614288,LONG,0.995,0.9999,93090.0,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767614400,1104196,1767615189,SHORT,0.135,0.13,93098.02,0.0,0.0,True,0.0,-1.0,0.0,-1.0,LOSS,100.0,0.71484375,3,no-fee
btc-updown-15m-1767615300,1104247,1767616102,SHORT,0.005,0.0001,92926.0,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767616200,1104323,1767616993,SHORT,0.005,0.0001,92768.99,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767617100,1104336,1767617891,LONG,0.64,0.645,92804.24,0.0,0.0,True,0.0,0.5503875968992248,0.0,0.5503875968992248,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767618000,1104366,1767618789,LONG,0.995,0.9999,92909.37,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767618900,1104424,1767619687,SHORT,0.005,0.0001,92750.02,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7486979166666666,3,no-fee
btc-updown-15m-1767619800,1104498,1767620590,SHORT,0.005,0.0001,92584.01,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767620700,1104513,1767621489,LONG,0.995,0.9999,92677.08,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767621600,1104537,1767622389,LONG,0.755,0.765,92732.17,0.0,0.0,True,0.0,0.3071895424836601,0.0,0.3071895424836601,WIN,100.0,0.55,1,no-fee
btc-updown-15m-1767622500,1104612,1767623290,SHORT,0.185,0.18,92695.74,0.0,0.0,True,0.0,-1.0,0.0,-1.0,LOSS,100.0,0.7018229166666666,3,no-fee
btc-updown-15m-1767623400,1104709,1767624187,LONG,0.995,0.9999,93149.6,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767624300,1104727,1767625088,LONG,0.975,0.98,93466.0,0.0,0.0,True,0.0,0.02040816326530614,0.0,0.02040816326530614,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767625200,1105057,1767625995,SHORT,0.325,0.32,93350.01,0.0,0.0,True,0.0,-1.0,0.0,-1.0,LOSS,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767626100,1105138,1767626887,SHORT,0.225,0.22,93328.64,0.0,0.0,False,0.0,0.28205128205128205,0.0,0.28205128205128205,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767627000,1105239,1767627788,LONG,0.995,0.9999,93834.33,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767628800,1105274,1767629589,SHORT,0.15,0.145,93924.99,0.0,0.0,False,0.0,0.1695906432748538,0.0,0.1695906432748538,WIN,100.0,0.7109375,3,no-fee
btc-updown-15m-1767629700,1105338,1767630489,SHORT,0.285,0.27999999999999997,93834.0,0.0,0.0,False,0.0,0.38888888888888884,0.0,0.38888888888888884,WIN,100.0,0.563671875,2,no-fee
btc-updown-15m-1767631500,1105512,1767632287,SHORT,0.18,0.175,93713.85,0.0,0.0,False,0.0,0.21212121212121213,0.0,0.21212121212121213,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767632400,1105725,1767633189,LONG,0.72,0.725,93680.02,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,95.58232931726907,0.6770833333333334,3,no-fee
btc-updown-15m-1767633300,1105844,1767634090,SHORT,0.005,0.0001,93313.98,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767634200,1105973,1767634989,LONG,0.995,0.9999,93798.51,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767635100,1106008,1767635891,LONG,0.995,0.9999,94322.0,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767636000,1106034,1767636790,SHORT,0.015,0.009999999999999995,94151.28,0.0,0.0,False,0.0,0.010101010101010097,0.0,0.010101010101010097,WIN,100.0,0.74609375,3,no-fee
btc-updown-15m-1767636900,1106189,1767637688,SHORT,0.025,0.020000000000000004,94056.69,0.0,0.0,False,0.0,0.020408163265306128,0.0,0.020408163265306128,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767637800,1106473,1767638606,SHORT,0.215,0.21,93996.95,0.0,0.0,False,0.0,0.26582278481012656,0.0,0.26582278481012656,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767638700,1106610,1767639487,LONG,0.995,0.9999,94476.49,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767639600,1106759,1767640404,SHORT,0.035,0.030000000000000006,94369.57,0.0,0.0,False,0.0,0.0309278350515464,0.0,0.0309278350515464,WIN,100.0,0.7408854166666666,3,no-fee
btc-updown-15m-1767640500,1106917,1767641289,LONG,0.945,0.95,94409.35,0.0,0.0,True,0.0,0.052631578947368474,0.0,0.052631578947368474,WIN,96.43002028397565,0.7356770833333334,3,no-fee
btc-updown-15m-1767641400,1107148,1767642191,SHORT,0.015,0.01,94274.84,0.0,0.0,False,0.0,0.010101010101010102,0.0,0.010101010101010102,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767642300,1107338,1767643091,LONG,0.725,0.73,94240.03,0.0,0.0,True,0.0,0.36986301369863017,0.0,0.36986301369863017,WIN,95.58970932175075,0.6783854166666666,3,no-fee
btc-updown-15m-1767644100,1107735,1767644906,LONG,0.995,0.9999,94705.3,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767645000,1107993,1767645788,SHORT,0.005,0.0001,94182.0,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767645900,1108130,1767646691,SHORT,0.025,0.019999999999999997,94170.01,0.0,0.0,False,0.0,0.02040816326530612,0.0,0.02040816326530612,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767646800,1108238,1767647588,SHORT,0.025,0.019999999999999997,94004.29,0.0,0.0,False,0.0,0.02040816326530612,0.0,0.02040816326530612,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767647700,1108278,1767648499,SHORT,0.14,0.135,93932.02,0.0,0.0,False,0.0,0.15606936416184972,0.0,0.15606936416184972,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767648600,1108408,1767649389,LONG,0.995,0.9999,94098.03,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767649500,1108606,1767650287,LONG,0.705,0.72,94100.01,0.0,0.0,True,0.0,0.38888888888888895,0.0,0.38888888888888895,WIN,100.0,0.7102579132473623,2,no-fee
btc-updown-15m-1767650400,1108843,1767651187,LONG,0.995,0.9999,94174.84,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767651300,1109048,1767652090,LONG,0.975,0.98,94278.44,0.0,0.0,True,0.0,0.02040816326530614,0.0,0.02040816326530614,WIN,89.56901471597378,0.5970058278667756,2,no-fee
btc-updown-15m-1767652200,1109303,1767652988,LONG,0.925,0.9299999999999999,94276.13,0.0,0.0,True,0.0,0.07526881720430115,0.0,0.07526881720430115,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767653100,1109501,1767653889,SHORT,0.015,0.009999999999999995,94204.42,0.0,0.0,False,0.0,0.010101010101010097,0.0,0.010101010101010097,WIN,100.0,0.74609375,3,no-fee
btc-updown-15m-1767654000,1109735,1767654788,SHORT,0.005,0.0001,94056.01,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767654900,1109916,1767655690,SHORT,0.085,0.075,93971.12,0.0,0.0,False,0.0,0.08108108108108107,0.0,0.08108108108108107,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767655800,1110186,1767656589,SHORT,0.335,0.33,93942.0,0.0,0.0,False,0.0,0.4925373134328359,0.0,0.4925373134328359,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767656700,1110410,1767657491,SHORT,0.105,0.09999999999999999,93870.01,0.0,0.0,False,0.0,0.1111111111111111,0.0,0.1111111111111111,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767657600,1110887,1767658391,SHORT,0.005,0.0001,93743.81,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767658500,1110890,1767659289,LONG,0.625,0.63,93762.98,0.0,0.0,True,0.0,0.5873015873015873,0.0,0.5873015873015873,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767659400,1110892,1767660189,SHORT,0.005,0.0001,93562.59,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767660300,1110894,1767661092,LONG,0.995,0.9999,93808.52,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,96.50099403578528,0.7486979166666666,3,no-fee
btc-updown-15m-1767661200,1110895,1767662003,LONG,0.955,0.96,93930.75,0.0,0.0,True,0.0,0.041666666666666706,0.0,0.041666666666666706,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767662100,1110974,1767662888,LONG,0.895,0.9,94032.1,0.0,0.0,True,0.0,0.11111111111111108,0.0,0.11111111111111108,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767663000,1111080,1767663791,SHORT,0.005,0.0001,93893.59,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7486979166666666,3,no-fee
btc-updown-15m-1767663900,1111119,1767664703,SHORT,0.035,0.025,93772.59,0.0,0.0,False,0.0,0.025641025641025644,0.0,0.025641025641025644,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767664800,1111160,1767665591,SHORT,0.125,0.12,93774.02,0.0,0.0,False,0.0,0.13636363636363635,0.0,0.13636363636363635,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767665700,1111230,1767666492,LONG,0.695,0.7,93764.0,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,95.5450556868039,0.6705729166666666,3,no-fee
btc-updown-15m-1767666600,1111350,1767667387,SHORT,0.015,0.010000000000000009,93641.71,0.0,0.0,False,0.0,0.01010101010101011,0.0,0.01010101010101011,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767667500,1111392,1767668290,SHORT,0.13,0.125,93664.34,0.0,0.0,False,0.0,0.14285714285714285,0.0,0.14285714285714285,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767668400,1111449,1767669191,LONG,0.995,0.9999,93747.0,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767669300,1111487,1767670087,LONG,0.975,0.98,93816.01,0.0,0.0,True,0.0,0.02040816326530614,0.0,0.02040816326530614,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767671100,1111643,1767671890,LONG,0.605,0.61,93763.86,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767672000,1111692,1767672787,LONG,0.995,0.9999,93924.01,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767672900,1111736,1767673693,SHORT,0.005,0.0001,93865.37,0.0,0.0,False,0.0,0.00010001000100010001,0.0,0.00010001000100010001,WIN,100.0,0.7486979166666666,3,no-fee
btc-updown-15m-1767673800,1111823,1767674608,SHORT,0.185,0.18,93808.04,0.0,0.0,False,0.0,0.2195121951219512,0.0,0.2195121951219512,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767674700,1112185,1767675490,LONG,0.965,0.97,93812.08,0.0,0.0,False,0.0,-1.0,0.0,-1.0,LOSS,96.45875251509054,0.7408854166666666,3,no-fee
btc-updown-15m-1767675600,1112186,1767676387,SHORT,0.015,0.009999999999999998,93730.87,0.0,0.0,False,0.0,0.0101010101010101,0.0,0.0101010101010101,WIN,100.0,0.74609375,3,no-fee
btc-updown-15m-1767676500,1112187,1767677288,SHORT,0.185,0.18,93702.31,0.0,0.0,False,0.0,0.2195121951219512,0.0,0.2195121951219512,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767677400,1112188,1767678188,SHORT,0.045,0.039999999999999994,93639.51,0.0,0.0,False,0.0,0.041666666666666664,0.0,0.041666666666666664,WIN,100.0,0.73828125,3,no-fee
btc-updown-15m-1767678300,1112189,1767679099,SHORT,0.11,0.105,93562.23,0.0,0.0,False,0.0,0.11731843575418993,0.0,0.11731843575418993,WIN,100.0,0.7250000000000001,2,no-fee
btc-updown-15m-1767679200,1112309,1767679990,LONG,0.995,0.9999,93733.29,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
btc-updown-15m-1767680100,1112370,1767680891,SHORT,0.225,0.215,93734.26,0.0,0.0,True,0.0,-1.0,0.0,-1.0,LOSS,100.0,0.69140625,3,no-fee
btc-updown-15m-1767681000,1112469,1767681789,LONG,0.995,0.9999,93878.76,0.0,0.0,True,0.0,0.000100010001000089,0.0,0.000100010001000089,WIN,94.11764705882352,0.7250000000000001,2,no-fee
